School_id,Section_id,Teacher_id,Teacher_2_id,Teacher_3_id,Teacher_4_id,Name,Grade,Course_name,Course_number,Period,Subject,Term_name,Term_start,Term_end
1253,13B-89-1253,104141,,,,"Research & Study Skills E(T,TH)",99,,,,English,,,
1253,13B-91-1253,110497,,,,"Research & Study Skills D(M,W,F)",99,,,,English,,,
1253,13B-92-1253,93576,,,,"Research & Study Skills F(M,W,F)",99,,,,English,,,
1253,13B-94-1253,107785,,,,"Research & Study Skills D(T,TH)",99,,,,English,,,
1253,13B-95-1253,107785,,,,"Research & Study Skills D(M,W,F)",99,,,,English,,,
1253,13B-99-1253,119052,,,,"Research & Study Skills E(M,W,F)",99,,,,English,,,
1253,13B-100-1253,119052,,,,"Research & Study Skills E(T,TH)",99,,,,English,,,
1253,13B-96-1253,100117,,,,"Research & Study Skills F(M,W,F)",99,,,,English,,,
1253,13B-98-1253,34035,,,,"Research & Study Skills F(M,W,F)",99,,,,English,,,
1253,13B-101-1253,48001,,,,"Research & Study Skills F(T,TH)",99,,,,English,,,
1253,13B-102-1253,48001,,,,"Research & Study Skills F(M,W,F)",99,,,,English,,,
1253,13B-106-1253,78551,,,,"Research & Study Skills E(T,TH)",99,,,,English,,,
1253,13B-107-1253,86866,,,,"Research & Study Skills E(M,W,F)",99,,,,English,,,
1253,13B-103-1253,98142,,,,"Research & Study Skills D(T,TH)",99,,,,English,,,
1253,13B-104-1253,98142,,,,"Research & Study Skills D(M,W,F)",99,,,,English,,,
1253,13B-105-1253,100714,,,,"Research & Study Skills D(M,W,F)",99,,,,English,,,
1253,158-01-1253,103272,,,,"Research & Study Skills D(M,W,F)",99,,,,English,,,
4192,READGR5-201-4192,35180,,,,Reading Grade 5 ,Grade 5,,,,English,,,
4192,READGR3-101-4192,34939,,,,Reading Grade 3 ,Grade 3,,,,English,,,
4192,READGR3-102-4192,97719,,,,Reading Grade 3 ,Grade 3,,,,English,,,
4192,READGR2-104-4192,30667,,,,Reading Grade 2 ,Grade 2,,,,English,,,
4192,READGR4-203-4192,21504,,,,Reading Grade 4 ,Grade 4,,,,English,,,
4192,READGR2-103-4192,39080,,,,Reading Grade 2 ,Grade 2,,,,English,,,
4192,WRITGR5-201-4192,35180,,,,Writing Grade 5 ,Grade 5,,,,English,,,
4192,WRITGR4-203-4192,21504,,,,Writing Grade 4 ,Grade 4,,,,English,,,
4192,WRITGR3-101-4192,34939,,,,Writing Grade 3 ,Grade 3,,,,English,,,
4192,WRITGR5-202-4192,75066,,,,Writing Grade 5 ,Grade 5,,,,English,,,
4192,WRITGR2-104-4192,30667,,,,Writing Grade 2 ,Grade 2,,,,English,,,
4192,WRITGR4-204-4192,34160,,,,Writing Grade 4 ,Grade 4,,,,English,,,
4192,WRITGR3-102-4192,97719,,,,Writing Grade 3 ,Grade 3,,,,English,,,
4192,WRITGR2-103-4192,39080,,,,Writing Grade 2 ,Grade 2,,,,English,,,
4192,136-6A-4192,94289,,,,"English Language Arts 6 P1(T,Th) P3(M,W,F)",99,,,,English,,,
4192,READGR5-202-4192,75066,,,,Reading Grade 5 ,Grade 5,,,,English,,,
4192,137-7A-4192,47096,,,,"English Language Arts 7 P1(T-W) P5(Th) P6(M,F)",99,,,,English,,,
4192,136-6B-4192,94289,,,,"English Language Arts 6 P1(M,W,F) P2(T) P5(Th)",99,,,,English,,,
4192,137-7B-4192,47096,,,,"English Language Arts 7 P2(T-Th) P5(M,F)",99,,,,English,,,
4192,138-8A-4192,47096,,,,"English Language Arts 8 P2(M,F) P3(W-Th) P6(T)",99,,,,English,,,
4192,138-8B-4192,47096,,,,"English Language Arts 8 P1(M,F) P6(T) P7(W-Th)",99,,,,English,,,
4192,READGR4-204-4192,34160,,,,Reading Grade 4 ,Grade 4,,,,English,,,
1020,172-003-1020,87576,,,,Advanced Placement English Literature And Compstn M(7) T(6) W(5) R(4) F(3),99,,,,English,,,
1020,171-001-1020,40584,,,,Advanced Placement Language And Composition M(2) T(1) W(7) R(6) F(5),99,,,,English,,,
1020,171-002-1020,40584,,,,Advanced Placement Language And Composition M(7) T(6) W(5) R(4) F(3),99,,,,English,,,
1020,172-001-1020,87576,,,,Advanced Placement English Literature And Compstn M(1) T(7) W(6) R(5) F(4),99,,,,English,,,
1020,172-002-1020,87576,,,,Advanced Placement English Literature And Compstn M(3) T(2) W(1) R(7) F(6),99,,,,English,,,
1020,151-001-1020,104525,,,,College English Language Arts 9 A/B M(1) T(7) W(6) R(5) F(4),99,,,,English,,,
1020,154-005-1020,87576,,,,College English Language Arts 12 M(4) T(3) W(2) R(1) F(7),99,,,,English,,,
1020,151-002-1020,104525,,,,College English Language Arts 9 A/B M(2) T(1) W(7) R(6) F(5),99,,,,English,,,
1020,154-006-1020,87576,,,,College English Language Arts 12 M(6) T(5) W(4) R(3) F(2),99,,,,English,,,
1020,151-003-1020,104525,,,,College English Language Arts 9 A/B M(4) T(3) W(2) R(1) F(7),99,,,,English,,,
1020,151-004-1020,104525,,,,College English Language Arts 9 A/B M(5) T(4) W(3) R(2) F(1),99,,,,English,,,
1020,151-009-1020,135846,,,,College English Language Arts 9 A/B M(6) T(5) W(4) R(3) F(2),99,,,,English,,,
1020,151-005-1020,104525,,,,College English Language Arts 9 A/B M(6) T(5) W(4) R(3) F(2),99,,,,English,,,
1020,151-006-1020,135846,,,,College English Language Arts 9 A/B M(2) T(1) W(7) R(6) F(5),99,,,,English,,,
1020,151-010-1020,135846,,,,College English Language Arts 9 A/B M(7) T(6) W(5) R(4) F(3),99,,,,English,,,
1020,151-007-1020,135846,,,,College English Language Arts 9 A/B M(3) T(2) W(1) R(7) F(6),99,,,,English,,,
1020,154-001-1020,40584,,,,College English Language Arts 12 M(1) T(7) W(6) R(5) F(4),99,,,,English,,,
1020,154-002-1020,40584,,,,College English Language Arts 12 M(5) T(4) W(3) R(2) F(1),99,,,,English,,,
1020,151-008-1020,135846,,,,College English Language Arts 9 A/B M(5) T(4) W(3) R(2) F(1),99,,,,English,,,
1020,154-003-1020,36868,,,,College English Language Arts 12 M(1) T(7) W(6) R(5) F(4),99,,,,English,,,
1020,154-004-1020,36868,,,,College English Language Arts 12 M(3) T(2) W(1) R(7) F(6),99,,,,English,,,
1020,153-001-1020,40584,,,,College English Language Arts 11 A/B M(3) T(2) W(1) R(7) F(6),99,,,,English,,,
1020,153-002-1020,36868,,,,College English Language Arts 11 A/B M(4) T(3) W(2) R(1) F(7),99,,,,English,,,
1020,153-003-1020,36868,,,,College English Language Arts 11 A/B M(6) T(5) W(4) R(3) F(2),99,,,,English,,,
1020,152-002-1020,81162,,,,College English Language Arts 10 A/B M(3) T(2) W(1) R(7) F(6),99,,,,English,,,
1020,153-004-1020,38782,,,,College English Language Arts 11 A/B M(7) T(6) W(5) R(4) F(3),99,,,,English,,,
1020,152-003-1020,81162,,,,College English Language Arts 10 A/B M(5) T(4) W(3) R(2) F(1),99,,,,English,,,
1020,153-005-1020,38782,,,,College English Language Arts 11 A/B M(1) T(7) W(6) R(5) F(4),99,,,,English,,,
1020,137-006-1020,87558,,,,English Language Arts 7 M(1) T(7) W(6) R(5) F(4),99,,,,English,,,
1020,152-004-1020,81162,,,,College English Language Arts 10 A/B M(6) T(5) W(4) R(3) F(2),99,,,,English,,,
1020,153-006-1020,38782,,,,College English Language Arts 11 A/B M(3) T(2) W(1) R(7) F(6),99,,,,English,,,
1020,137-007-1020,87558,,,,English Language Arts 7 M(2) T(1) W(7) R(6) F(5),99,,,,English,,,
1020,153-007-1020,38782,,,,College English Language Arts 11 A/B M(4) T(3) W(2) R(1) F(7),99,,,,English,,,
1020,152-005-1020,81162,,,,College English Language Arts 10 A/B M(7) T(6) W(5) R(4) F(3),99,,,,English,,,
1020,153-008-1020,36868,,,,College English Language Arts 11 A/B M(5) T(4) W(3) R(2) F(1),99,,,,English,,,
1020,137-008-1020,87558,,,,English Language Arts 7 M(3) T(2) W(1) R(7) F(6),99,,,,English,,,
1020,152-006-1020,76755,,,,College English Language Arts 10 A/B M(1) T(7) W(6) R(5) F(4),99,,,,English,,,
1020,152-001-1020,81162,,,,College English Language Arts 10 A/B M(2) T(1) W(7) R(6) F(5),99,,,,English,,,
1020,137-009-1020,87558,,,,English Language Arts 7 M(5) T(4) W(3) R(2) F(1),99,,,,English,,,
1020,152-007-1020,76755,,,,College English Language Arts 10 A/B M(2) T(1) W(7) R(6) F(5),99,,,,English,,,
1020,137-010-1020,87558,,,,English Language Arts 7 M(6) T(5) W(4) R(3) F(2),99,,,,English,,,
1020,152-008-1020,76755,,,,College English Language Arts 10 A/B M(4) T(3) W(2) R(1) F(7),99,,,,English,,,
1020,152-009-1020,76755,,,,College English Language Arts 10 A/B M(5) T(4) W(3) R(2) F(1),99,,,,English,,,
1020,137-004-1020,97694,,,,English Language Arts 7 M(5) T(4) W(3) R(2) F(1),99,,,,English,,,
1020,138-001-1020,97651,,,,English Language Arts 8 M(2) T(1) W(7) R(6) F(5),99,,,,English,,,
1020,152-010-1020,76755,,,,College English Language Arts 10 A/B M(6) T(5) W(4) R(3) F(2),99,,,,English,,,
1020,138-007-1020,101674,,,,English Language Arts 8 M(3) T(2) W(1) R(7) F(6),99,,,,English,,,
1020,138-002-1020,97651,,,,English Language Arts 8 M(3) T(2) W(1) R(7) F(6),99,,,,English,,,
1020,137-005-1020,97694,,,,English Language Arts 7 M(7) T(6) W(5) R(4) F(3),99,,,,English,,,
1020,152-011-1020,38782,,,,College English Language Arts 10 A/B M(6) T(5) W(4) R(3) F(2),99,,,,English,,,
1020,138-003-1020,97651,,,,English Language Arts 8 M(4) T(3) W(2) R(1) F(7),99,,,,English,,,
1020,138-008-1020,101674,,,,English Language Arts 8 M(4) T(3) W(2) R(1) F(7),99,,,,English,,,
1020,137-001-1020,97694,,,,English Language Arts 7 M(1) T(7) W(6) R(5) F(4),99,,,,English,,,
1020,138-009-1020,101674,,,,English Language Arts 8 M(5) T(4) W(3) R(2) F(1),99,,,,English,,,
1020,138-004-1020,97651,,,,English Language Arts 8 M(6) T(5) W(4) R(3) F(2),99,,,,English,,,
1020,138-010-1020,101674,,,,English Language Arts 8 M(7) T(6) W(5) R(4) F(3),99,,,,English,,,
1020,137-002-1020,97694,,,,English Language Arts 7 M(2) T(1) W(7) R(6) F(5),99,,,,English,,,
1020,138-005-1020,97651,,,,English Language Arts 8 M(7) T(6) W(5) R(4) F(3),99,,,,English,,,
1020,137-003-1020,97694,,,,English Language Arts 7 M(4) T(3) W(2) R(1) F(7),99,,,,English,,,
1020,138-006-1020,101674,,,,English Language Arts 8 M(1) T(7) W(6) R(5) F(4),99,,,,English,,,
1020,15U-001-1020,100863,,,,Creative Writing M(7) T(6) W(5) R(4) F(3),99,,,,English,,,
1020,151-011-1020,88634,,,,College English Language Arts 9 A/B M(2) T(1) W(7) R(6) F(5),99,,,,English,,,
1470,172-F-1470,94254,,,,"Advanced Placement English Literature And Compstn 6(W) 8(M-T,R-F)",99,,,,English,,,
1470,154-E-1470,94254,,,,"College English Language Arts 12 5(W) 7(M-T,R-F)",99,,,,English,,,
1470,136-6P-1470,134799,,,,English Language Arts 6 7(M-F),99,,,,English,,,
1470,136-6O-1470,134799,,,,English Language Arts 6 5(M-F),99,,,,English,,,
1470,15U-E-1470,139352,,,,"Creative Writing 5(W) 7(M-T,R-F)",99,,,,English,,,
1470,151-E-1470,116479,,,,"College English Language Arts 9 A/B 5(W) 7(M-T,R-F)",99,,,,English,,,
1470,151-C-1470,139351,,,,College English Language Arts 9 A/B 3(M-F),99,,,,English,,,
1470,151-B-1470,139351,,,,College English Language Arts 9 A/B 2(M-F),99,,,,English,,,
1470,152-C-1470,120868,,,,College English Language Arts 10 A/B 3(M-F),99,,,,English,,,
1470,153-C-1470,139343,,,,College English Language Arts 11 A/B 3(M-F),99,,,,English,,,
1470,151-B2-1470,116479,,,,College English Language Arts 9 A/B 2(M-F),99,,,,English,,,
1470,171-F-1470,120868,,,,"Advanced Placement Language And Composition 6(W) 8(M-T,R-F)",99,,,,English,,,
1470,152-E-1470,139351,,,,"College English Language Arts 10 A/B 5(W) 7(M-T,R-F)",99,,,,English,,,
1470,152-B-1470,120868,,,,College English Language Arts 10 A/B 2(M-F),99,,,,English,,,
1470,154-A-1470,94254,,,,College English Language Arts 12 1(M-F),99,,,,English,,,
1470,152-D-1470,139351,,,,College English Language Arts 10 A/B 4(M-F),99,,,,English,,,
1470,153-A-1470,139343,,,,College English Language Arts 11 A/B 1(M-F),99,,,,English,,,
1470,136-67W-1470,109557,,,,English Language Arts 6 3(M-F),99,,,,English,,,
1470,154-B-1470,94254,,,,College English Language Arts 12 2(M-F),99,,,,English,,,
1470,13G-7E-1470,131927,,,,ESL Content Reading 1 1(M-F),99,,,,English,,,
1470,139-67W-1470,109557,,,,English Language Arts Enrichment 8(M-F),99,,,,English,,,
1470,139-7P-1470,138756,,,,"English Language Arts Enrichment 1(T,F)",99,,,,English,,,
1470,153-D-1470,139343,,,,College English Language Arts 11 A/B 4(M-F),99,,,,English,,,
1470,139-7O-1470,138756,,,,"English Language Arts Enrichment 1(M,R)",99,,,,English,,,
1470,139-6P-1470,134799,,,,"English Language Arts Enrichment 8(T,F)",99,,,,English,,,
1470,139-6O-1470,134799,,,,"English Language Arts Enrichment 8(M,R)",99,,,,English,,,
1470,157-E-1470,139343,,,,"Study Skills 5(W) 7(M-T,R-F)",99,,,,English,,,
1470,15P-C-1470,130474,,,,ESL 3 Intermediate 3(M-F),99,,,,English,,,
1470,1A3-D-1470,130474,,,,ESL Content Reading 3 4(M-F),99,,,,English,,,
1470,137-7O-1470,138756,,,,English Language Arts 7 8(M-F),99,,,,English,,,
1470,137-7P-1470,138756,,,,English Language Arts 7 7(M-F),99,,,,English,,,
1470,137-7E-1470,138756,,,,English Language Arts 7 3(M-F),99,,,,English,,,
1470,136-6R-1470,134799,,,,English Language Arts 6 3(M-F),99,,,,English,,,
1470,139-6R-1470,107307,,,,English Language Arts Enrichment 8(M-F),99,,,,English,,,
1470,137-67W-1470,109557,,,,English Language Arts 7 3(M-F),99,,,,English,,,
1470,1A3-E-1470,130474,,,,"ESL Content Reading 3 5(W) 7(M-T,R-F)",99,,,,English,,,
1470,139-7P-R-1470,124314,,,,"English Language Arts Enrichment 1(T,F)",99,,,,English,,,
1470,10X-A-1470,107359,,,,English Language Arts Fundamentals 12 3(M-F),99,,,,English,,,
1470,10X-B-1470,107359,,,,English Language Arts Fundamentals 12 2(M-F),99,,,,English,,,
1470,15P-001-1470,131927,,,,ESL 3 Intermediate 3(M-F),99,,,,English,,,
1470,136-001-1470,109557,,,,English Language Arts 6 ,99,,,,English,,,
1470,139-001-1470,109557,,,,English Language Arts Enrichment 8(M-F),99,,,,English,,,
1470,15U-EI-1470,139352,,,,"Creative Writing 5(W) 7(M-T,R-F)",99,,,,English,,,
4560,READGR5-110-4560,49252,,,,Reading Grade 5 ,Grade 5,,,,English,,,
4560,READGR5-109-4560,40294,,,,Reading Grade 5 ,Grade 5,,,,English,,,
4560,READGR5-113-4560,80203,,,,Reading Grade 5 ,Grade 5,,,,English,,,
4560,READGR3-006-4560,32337,,,,Reading Grade 3 ,Grade 3,,,,English,,,
4560,RW-K2-14A-4560,30512,,,,Language Arts - K2 ,K2,,,,English,,,
4560,READGR2-104-4560,33439,,,,Reading Grade 2 ,Grade 2,,,,English,,,
4560,RW-K2-101-4560,32613,,,,Language Arts - K2 ,K2,,,,English,,,
4560,RW-K2-102-4560,43325,,,,Language Arts - K2 ,K2,,,,English,,,
4560,WRITGR1-112-4560,108272,,,,Writing Grade 1 ,Grade 1,,,,English,,,
4560,WRITGR1-106-4560,73641,,,,Writing Grade 1 ,Grade 1,,,,English,,,
4560,WRITGR1-105-4560,88936,,,,Writing Grade 1 ,Grade 1,,,,English,,,
4560,RW-K2-103-4560,27259,,,,Language Arts - K2 ,K2,,,,English,,,
4560,WRITGR1-107-4560,49095,,,,Writing Grade 1 ,Grade 1,,,,English,,,
4560,WRITGR1-108-4560,34768,,,,Writing Grade 1 ,Grade 1,,,,English,,,
4560,WRITGR1-104-4560,33439,,,,Writing Grade 1 ,Grade 1,,,,English,,,
4560,READGR3-202-4560,130989,,,,Reading Grade 3 ,Grade 3,,,,English,,,
4560,READGR4-111-4560,23180,,,,Reading Grade 4 ,Grade 4,,,,English,,,
4560,READGR3-204-4560,76892,,,,Reading Grade 3 ,Grade 3,,,,English,,,
4560,READGR1-107-4560,49095,,,,Reading Grade 1 ,Grade 1,,,,English,,,
4560,READGR3-203-4560,83383,,,,Reading Grade 3 ,Grade 3,,,,English,,,
4560,READGR3-201-4560,31899,,,,Reading Grade 3 ,Grade 3,,,,English,,,
4560,READGR2-201-4560,31899,,,,Reading Grade 2 ,Grade 2,,,,English,,,
4560,READGR1-104-4560,33439,,,,Reading Grade 1 ,Grade 1,,,,English,,,
4560,READGR1-108-4560,34768,,,,Reading Grade 1 ,Grade 1,,,,English,,,
4560,READGR1-106-4560,73641,,,,Reading Grade 1 ,Grade 1,,,,English,,,
4560,READGR1-105-4560,88936,,,,Reading Grade 1 ,Grade 1,,,,English,,,
4560,READGR2-206-4560,35753,,,,Reading Grade 2 ,Grade 2,,,,English,,,
4560,READGR1-112-4560,108272,,,,Reading Grade 1 ,Grade 1,,,,English,,,
4560,READGR2-205-4560,37090,,,,Reading Grade 2 ,Grade 2,,,,English,,,
4560,READGR2-207-4560,44901,,,,Reading Grade 2 ,Grade 2,,,,English,,,
4560,READGR4-211-4560,78088,,,,Reading Grade 4 ,Grade 4,,,,English,,,
4560,READGR4-213-4560,107813,,,,Reading Grade 4 ,Grade 4,,,,English,,,
4560,READGR4-209-4560,124584,,,,Reading Grade 4 ,Grade 4,,,,English,,,
4560,READGR2-208-4560,134770,,,,Reading Grade 2 ,Grade 2,,,,English,,,
4560,READGR4-212-4560,101057,,,,Reading Grade 4 ,Grade 4,,,,English,,,
4560,READGR3-210-4560,34971,,,,Reading Grade 3 ,Grade 3,,,,English,,,
4560,WRITGR4-212-4560,101057,,,,Writing Grade 4 ,Grade 4,,,,English,,,
4560,WRITGR3-201-4560,31899,,,,Writing Grade 3 ,Grade 3,,,,English,,,
4560,WRITGR4-213-4560,107813,,,,Writing Grade 4 ,Grade 4,,,,English,,,
4560,WRITGR2-205-4560,37090,,,,Writing Grade 2 ,Grade 2,,,,English,,,
4560,WRITGR4-111-4560,23180,,,,Writing Grade 4 ,Grade 4,,,,English,,,
4560,WRITGR4-209-4560,124584,,,,Writing Grade 4 ,Grade 4,,,,English,,,
4560,WRITGR3-203-4560,83383,,,,Writing Grade 3 ,Grade 3,,,,English,,,
4560,WRITGR3-202-4560,130989,,,,Writing Grade 3 ,Grade 3,,,,English,,,
4560,WRITGR4-211-4560,78088,,,,Writing Grade 4 ,Grade 4,,,,English,,,
4560,WRITGR2-208-4560,134770,,,,Writing Grade 2 ,Grade 2,,,,English,,,
4560,WRITGR2-206-4560,35753,,,,Writing Grade 2 ,Grade 2,,,,English,,,
4560,WRITGR3-204-4560,76892,,,,Writing Grade 3 ,Grade 3,,,,English,,,
4560,WRITGR2-201-4560,31899,,,,Writing Grade 2 ,Grade 2,,,,English,,,
4560,WRITGR2-207-4560,44901,,,,Writing Grade 2 ,Grade 2,,,,English,,,
4560,WRITGR5-113-4560,80203,,,,Writing Grade 5 ,Grade 5,,,,English,,,
4560,WRITGR3-210-4560,34971,,,,Writing Grade 3 ,Grade 3,,,,English,,,
4560,WRITGR5-109-4560,40294,,,,Writing Grade 5 ,Grade 5,,,,English,,,
4560,WRITGR5-110-4560,49252,,,,Writing Grade 5 ,Grade 5,,,,English,,,
4560,READGR3-104-4560,33439,,,,Reading Grade 3 ,Grade 3,,,,English,,,
4560,WRITGR3-104-4560,33439,,,,Writing Grade 3 ,Grade 3,,,,English,,,
4560,READGR3-209-4560,124584,,,,Reading Grade 3 ,Grade 3,,,,English,,,
4560,WRITGR3-209-4560,124584,,,,Writing Grade 3 ,Grade 3,,,,English,,,
4560,WRITGR2-104-4560,33439,,,,Writing Grade 2 ,Grade 2,,,,English,,,
1070,10O-Y2H-1070,138989,,,,ESL HILT 1 2(1-5),99,,,,English,,,
1070,10Z-Y1H-1070,134411,,,,ESL HILT 2 1(1-5),99,,,,English,,,
1070,15K-Y2-4R-1070,80611,,,,"ESL 2 Early Intermediate 2,4(1-5)",99,,,,English,,,
1070,15P-Y2O1-1070,107496,,,,ESL 3 Intermediate 2(1-5),99,,,,English,,,
1070,15U-S2R1-1070,136305,,,,Creative Writing 2(1-5),99,,,,English,,,
1070,15K-Y2O-1070,107496,,,,ESL 2 Early Intermediate 2(1-5),99,,,,English,,,
1070,151-Y2SL-1070,98790,,,,College English Language Arts 9 A/B 2(1-5),99,,,,English,,,
1070,151-Y4SL-1070,26431,,,,College English Language Arts 9 A/B 4(1-5),99,,,,English,,,
1070,15G-Y24B2-1070,114684,,,,"ESL 1 Beginning 2,4(1-5)",99,,,,English,,,
1070,15U-F2R-1070,136305,,,,Creative Writing 2(1-5),99,,,,English,,,
1070,151-Y1S-1070,98790,,,,College English Language Arts 9 A/B 1(1-5),99,,,,English,,,
1070,15P-Y1B2-1070,114684,,,,ESL 3 Intermediate 1(1-5),99,,,,English,,,
1070,154-S4R2-1070,77568,,,,College English Language Arts 12 4(1-5),99,,,,English,,,
1070,172-Y2R-1070,77568,,,,Advanced Placement English Literature And Compstn 2(1-5),99,,,,English,,,
1070,154-F4R-1070,77568,,,,College English Language Arts 12 4(1-5),99,,,,English,,,
1070,10S-Y23B-1070,107863,,,,ESL Reading 2 2(1-5),99,,,,English,,,
1070,154-F1R1-1070,77568,,,,College English Language Arts 12 1(1-5),99,,,,English,,,
1070,131-Y13B-1070,107863,,,,ESL 1 Beginning 3-4(1-5),99,,,,English,,,
1070,154-S1R2-1070,77568,,,,College English Language Arts 12 1(1-5),99,,,,English,,,
1070,10U-YO-1070,107496,,,,English Language Arts Fundamentals 9 1(1-5),99,,,,English,,,
1070,10V-Y2O-1070,107496,,,,English Language Arts Fundamentals 10 2(1-5),99,,,,English,,,
1070,158-F2R1-1070,82116,,,,Research & Study Skills 2(1-5),12-Sep,,,,English,,,
1070,1A2-Y3O-1070,107496,,,,ESL Content Reading 2 3(1-5),99,,,,English,,,
1070,1A1-Y3O-1070,107496,,,,ESL Content Reading 1 3(1-5),99,,,,English,,,
1070,15G-Y2O1-1070,107496,,,,ESL 1 Beginning 2(1-5),99,,,,English,,,
1070,152-Y2R-1070,100855,,,,College English Language Arts 10 A/B 2(1-5),99,,,,English,,,
1070,15K-Y1O-1070,107496,,,,ESL 2 Early Intermediate 1(1-5),99,,,,English,,,
1070,10U-Y3O-1070,107496,,,,English Language Arts Fundamentals 9 3(1-5),99,,,,English,,,
1070,15P-Y1O1-1070,107496,,,,ESL 3 Intermediate 1(1-5),99,,,,English,,,
1070,162-Y1R-1070,100855,,,,College English Honors 10 1(1-5),99,,,,English,,,
1070,181-S2R-1070,82116,,,,Sat Prep: Verbal 2(1-5),12-Sep,,,,English,,,
1070,15P-Y2O-1070,107496,,,,ESL 3 Intermediate 2(1-5),99,,,,English,,,
1070,162-Y4R-1070,100855,,,,College English Honors 10 4(1-5),99,,,,English,,,
1070,152-Y3R-1070,46705,,,,College English Language Arts 10 A/B 3(1-5),99,,,,English,,,
1070,152-Y4R-1070,46705,,,,College English Language Arts 10 A/B 4(1-5),99,,,,English,,,
1070,162-Y2R1-1070,46705,,,,College English Honors 10 2(1-5),99,,,,English,,,
1070,161-Y3R1-1070,93496,,,,College English Honors 9 3(1-5),99,,,,English,,,
1070,153-S1SL-1070,38058,,,,College English Language Arts 11 A/B 1(1-5),99,,,,English,,,
1070,153-S3SL-1070,38058,,,,College English Language Arts 11 A/B 3(1-5),99,,,,English,,,
1070,153-F4S-1070,38058,,,,College English Language Arts 11 A/B 4(1-5),99,,,,English,,,
1070,153-S4S-1070,38058,,,,College English Language Arts 11 A/B 4(1-5),99,,,,English,,,
1070,151-Y4R-1070,93496,,,,College English Language Arts 9 A/B 4(1-5),99,,,,English,,,
1070,15K-Y24B-1070,100788,,,,"ESL 2 Early Intermediate 2,4(1-5)",99,,,,English,,,
1070,15P-Y1B3-1070,131982,,,,ESL 3 Intermediate 1(1-5),99,,,,English,,,
1070,15P-Y3B-1070,100788,,,,ESL 3 Intermediate 3(1-5),99,,,,English,,,
1070,15K-Y24B2-1070,131982,,,,"ESL 2 Early Intermediate 2,4(1-5)",99,,,,English,,,
1070,153-F3R-1070,87388,,,,College English Language Arts 11 A/B 3(1-5),99,,,,English,,,
1070,154-F1SL-1070,38058,,,,College English Language Arts 12 1(1-5),99,,,,English,,,
1070,153-F1R-1070,87388,,,,College English Language Arts 11 A/B 1(1-5),99,,,,English,,,
1070,154-F3S-1070,38058,,,,College English Language Arts 12 3(1-5),99,,,,English,,,
1070,181-S1R1-1070,49382,,,,Sat Prep: Verbal 1(1-5),12-Sep,,,,English,,,
1070,154-S4SA-1070,27858,,,,College English Language Arts 12 4(1-5),99,,,,English,,,
1070,153-F2R1-1070,49382,,,,College English Language Arts 11 A/B 2(1-5),99,,,,English,,,
1070,153-S2R1-1070,49382,,,,College English Language Arts 11 A/B 2(1-5),99,,,,English,,,
1070,171-Y3R-1070,49382,,,,Advanced Placement Language And Composition 3(1-5),99,,,,English,,,
1070,181-F1R1-1070,49382,,,,Sat Prep: Verbal 1(1-5),12-Sep,,,,English,,,
1070,15K-Y34B1-1070,40694,,,,ESL 2 Early Intermediate 3-4(1-5),99,,,,English,,,
1070,154-S1S2-1070,27858,,,,College English Language Arts 12 1(1-5),99,,,,English,,,
1070,131-Y13H-1070,136929,,,,"ESL 1 Beginning 1,3(1-5)",99,,,,English,,,
1070,15P-Y4H-1070,136929,,,,ESL 3 Intermediate 4(1-5),99,,,,English,,,
1070,15K-Y13B1-1070,80599,,,,"ESL 2 Early Intermediate 1,3(1-5)",99,,,,English,,,
1070,15P-Y2B-1070,80599,,,,ESL 3 Intermediate 2(1-5),99,,,,English,,,
1070,151-Y4R1-1070,82005,,,,College English Language Arts 9 A/B 4(1-5),99,,,,English,,,
1070,151-Y3S-1070,116863,,,,College English Language Arts 9 A/B 3(1-5),99,,,,English,,,
1070,161-Y2R-1070,82005,,,,College English Honors 9 2(1-5),99,,,,English,,,
1070,131-Y24B1-1070,104420,,,,"ESL 1 Beginning 2,4(1-5)",99,,,,English,,,
1070,15G-Y34B-1070,41489,,,,ESL 1 Beginning 3-4(1-5),99,,,,English,,,
1070,10P-Y3H-1070,138989,,,,ESL HILT 2 3(1-5),99,,,,English,,,
1070,10P-Y4H-1070,138989,,,,ESL HILT 2 4(1-5),99,,,,English,,,
1070,171-Y2R1-1070,82237,,,,Advanced Placement Language And Composition 2(1-5),99,,,,English,,,
1070,154-F4R1-1070,82237,,,,College English Language Arts 12 4(1-5),99,,,,English,,,
1070,154-F1R2-1070,82237,,,,College English Language Arts 12 1(1-5),99,,,,English,,,
1070,10Y-Y4H-1070,134411,,,,ESL HILT 1 4(1-5),99,,,,English,,,
1070,162-Y3B2-1070,102780,,,,College English Honors 10 3(1-5),99,,,,English,,,
1070,152-Y3SA-1070,107753,,,,College English Language Arts 10 A/B 3(1-5),99,,,,English,,,
1070,15G-Y24B3-1070,77290,,,,"ESL 1 Beginning 2,4(1-5)",99,,,,English,,,
1070,10R-Y13B-1070,77290,,,,ESL Reading 1 1(1-5),99,,,,English,,,
1070,152-Y1S-1070,107753,,,,College English Language Arts 10 A/B 1(1-5),99,,,,English,,,
1070,152-Y2SL-1070,107753,,,,College English Language Arts 10 A/B 2(1-5),99,,,,English,,,
1070,15P-Y1O-1070,107496,,,,ESL 3 Intermediate 1(1-5),99,,,,English,,,
